id,date,likes,reposts,views,comment_count,comments_text
7141,2022-01-02 07:30:00,73,8,1441,3,🙏🙏🙏 🙏🙏🙏 🙏🙏🙏
7139,2022-01-01 23:53:23,15,2,673,0,
7137,2021-12-30 21:23:01,29,7,616,0,
7136,2021-12-30 18:40:00,44,10,1203,1,Аминь!
7134,2021-12-30 11:23:23,19,13,600,0,
7131,2021-12-29 16:00:01,23,12,889,0,
7130,2021-12-29 12:12:00,33,6,537,1,👍
7128,2021-12-29 10:09:32,12,2,412,0,
7126,2021-12-28 23:20:15,22,0,731,0,
7124,2021-12-28 15:53:58,23,0,623,1,
7123,2021-12-28 13:34:25,9,0,451,0,
7117,2021-12-27 10:00:01,45,0,643,0,
7111,2021-12-26 23:50:34,37,3,938,0,
7107,2021-12-26 14:00:01,59,3,645,0,
7103,2021-12-26 11:56:26,112,6,1550,8,"Многая и благая лета! 🙏 🙏 🙏 Поздравляю Вас, батюшка, отец Евгений! Храни Вас Господь!   🌱🌹🌱🌹🌱🌹🌱🌹🌱🌹🌱🌹🌱🌹🌱 Многая лета! Дорогой отец Евгений поздравляем Вас с днём Ангела!!!!Исполнения  всех желаний,терпения и крепости!!!!Многая и Благая лета!!!!ХРАНИ ВАС ГОСПОДЬ!!!!🌹🌹🌹🌞☦❤🙏❣❣❣ Храни Вас и ваших близких Господь! СпасиБо за Ваши вразумления!!! Поздравлени🥗я с именинами. Да хранит Господь и Пресвятая Богородица Вас и вашу семью Многая и благая лета! Сил и крепкой веры !🙏🍀🍀🍀 🙏 Многая лета!!!"
7102,2021-12-26 11:02:27,24,1,501,0,
7085,2021-12-25 15:33:56,122,21,2611,10,"Спаси, Господи рБ.Дарию и мл.Михаила.Упокой, Господи, р.Б Андрея.Подай помощь и укрепи раб Твоих Игоря и Надежду!🙏🙏🙏 Господи, спаси и помилуй Дарию, младенца Михаила, даруй им исцеление. Помоги их близким Игорю и Надежде. 
† Упокой душу раба Твоего Андрея.
🙏🙏🙏 🙏🙏🙏 Спаси, Господи! Умоляю Господи,спаси и сохрани р.Б. Дарию и младенца Михаила,даруй им исцеление.
Помоги,Господи,их близким Игорю и Надежде.
Упокой,Господи,душу р.Б.Андрея.🙏🙏🙏 Спаси, Господи рБ.Дарию и мл.Михаила.Упокой, Господи, р.Б Андрея.Подай помощь и укрепи раб Твоих Игоря и Надежду!🙏🙏🙏 Помилуй Бог наш🙏🙏🙏 🙏🙏🙏🙏🙏🙏🙏 Господи помилуй Дарию и младенца Яви Свою Силу и Чудо на выздоровление Ты Господь чудес!Ты Благо ко всем призывающим помилуй и спаси!Во Имя Иисуса Христа просим🙏🙏Аминь Спаси Господи рабу Дарию и младенче Михаила и даруй им исцеление 🙏

Упокой Господи новопреставленного раба Твоего Андрея"
7077,2021-12-25 11:00:00,35,3,705,0,
7062,2021-12-24 20:20:00,221,10,3051,10,"Царство небесное!!! Помяни,Господи, во царствии Твоем🙏 Царствие Небесное,  Вечная память!🙏🙏🙏 Царство Небесное тебе Любовь Ивановна моя дорогая !Пусть Господь упокоит тебя в Своих Обителях!🙏 Вечная память.Вечный покой.Наша добрая тетя Люба.Светлым была человеком, светлая и память осталась о ней. Царствие Небесное! Со святыми упокой.... Царствие Небесное! 🙏🙏🙏 Светлая память ! Очень кроткая, смиренная  и тихая женщина. Вечная память Вечная память Вечная память Вечный покой 🙏 Помяни Господи во Царствии Твоём🙏 Лицо знакомое. А в какие годы Любовь Ивановна служила алтарницей?"
7059,2021-12-24 18:18:36,32,1,647,0,
7044,2021-12-23 01:05:33,91,10,1483,10,"Аминь!🙏🙏🙏 🙏🙏🙏 У БОГА ВСЕ ЖИВЫ Аминь!🙏🙏🙏 Царствие Небесное дорогому Батюшке, архимандриту Илариону.🙏🙏🙏 Аминь, Аминь, Аминь!!! 🙏🙏🙏 Со святыми упокой душу рБ  архимандрита Илориона 🙏 🙏🙏🙏🙏 Царствие Небесного дорогому нашему Батюшке🙏🏻🙏🏻🙏🏻 Во блаженном успении Вечный Покой подаждь, Господи, усопшему рабу Твоему, архимандриту Илариону и сотвори ему Вечную Память!"
7043,2021-12-22 12:30:00,20,2,521,0,
7042,2021-12-22 12:27:02,5,0,422,0,
7040,2021-12-22 12:26:46,2,0,367,0,
7038,2021-12-22 10:06:48,8,0,342,0,
7037,2021-12-21 20:57:12,6,6,386,0,
7035,2021-12-21 15:15:00,13,2,551,0,
7026,2021-12-20 19:09:36,95,22,2024,6," Вечная память! Царствие Небесное, вечная память!🙏  Вечная светлая память. А помнит ли ещё кто-нибудь женщину стоящую рядом с матушкой Валерией? Анна Васильевна Кейкова, долгие годы трудившаяся старостой Крестовоздвиженского собора. Она была кажется 1913 года рождения, а умерла, если не ошибаюсь, в 1993 или 1994 году."
7024,2021-12-20 08:00:01,44,6,1050,0,
7021,2021-12-19 23:22:04,28,1,899,0,
7019,2021-12-19 17:43:45,32,4,526,0,
7015,2021-12-19 13:00:01,47,6,517,2,🌼🌼🌼🌼🌼🌼🌼 Спаси Господи! Как хорошо!🙏❤
7011,2021-12-19 11:12:00,111,11,1883,8," ❤   Бари, Италия. Здесь мощи Николая Угодника. Чьи стихи? Отче Николае, моли Бога о нас!🙏 "
7010,2021-12-19 09:09:00,10,6,691,0,
7007,2021-12-18 18:32:41,37,11,765,0,
7006,2021-12-18 12:00:02,22,2,679,0,
6998,2021-12-17 16:00:01,95,7,1122,1,Очень хороший..... Как жалко.... 🙏🙏🙏🙏🙏🙏Скорбим
6988,2021-12-17 12:00:03,47,1,673,9,"С днем Ангела, матушка Варвара! 🙏 Дорогую матушку Варвару! Поздравляем с Днём Ангела! Божией помощи , здоровья, Духовной радости!!! Многая и благая лета.. семья Трифоновых. С днем Ангела! 🙏🙏🙏 С именинами, матушка! Дорогую любимую матушку Варвару поздравляем с  именинами желаем милости Божьей, помощи влм Варвары, спасибо за ваши труды и молитвы о всех нас, простите что не часто посещаем обитель🙏💞💞💞💞💞💞💞💞💞💞💞💞💞❤❤❤❤❤❤💋 Матушке Варваре помощи Божией; здоровья!🙏  Дорогая, любимая матушка Варвара с днём Ангела!"
6987,2021-12-17 11:58:03,20,0,375,0,
6984,2021-12-17 11:00:01,55,1,881,1,"Простите, а где это находится?"
6983,2021-12-17 07:30:00,10,0,419,0,
6979,2021-12-17 01:18:27,27,2,586,0,
6973,2021-12-16 18:00:02,71,1,895,1,Ура!
6966,2021-12-16 14:42:59,86,9,1126,6,Поздравляем! Многая и благая лета!!!🌺🌺🌺 Поздравляем！Желаем здоровья！❤🌹🌷 От всей души  поздравляем Вас и благодарим за вашу помощь!!! С юбилеем! Здоровья всем и помощи Божией! 🙏🌹🌹🌹  Поздравляем с юбилеем!Желаем здоровья многая лета.
6965,2021-12-16 14:19:26,0,1,275,0,
6962,2021-12-16 12:19:15,143,8,1762,8,"🙏🙏🙏 Царствие Небесное архимандриту Илариону.... 🙏🙏🙏 🙏🙏🙏 Помним и поминаем батюшку...Царствие Небесное, вечная память архимандриту Илариону..🙏🙏🙏 Спаси, Господи, и помилуй н/п р. Твоего о. Илариона от вечные смерти, не лиши его Царствия Небесного! 🙏. Помним, любим ❤, скорбим! 🙏🙏🙏🌿🍀 Вечная память🙏🙏🙏"
6959,2021-12-15 10:38:06,23,0,565,2,"Простите, что такое ОПВРК? Общество православных врачей Республики Карелия http://opvrk.ru/"
6958,2021-12-15 08:08:00,3,0,403,0,
6954,2021-12-15 00:03:04,14,1,415,0,
6952,2021-12-14 19:55:42,15,4,565,0,
6949,2021-12-14 08:00:02,14,4,545,0,
6948,2021-12-14 00:57:26,20,13,344,0,
6943,2021-12-13 21:43:41,37,0,744,1,"Мне кажется, нам надо скинуться и купить для прихода такой скребок. Проверено, что те, которые продаются в ""Петровиче"", крепче и качественней"
